,GLD,MDYG,MDYV,SLYG,SLYV,SPHB,SPLV,SPYG,SPYV,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,XMLV,XSLV
2000-07-27 00:00:00+00:00,,,,,,,,,,12.0572549574,,17.5536408192,13.6882462454,19.5829064466,40.0548164734,14.7696968071,,12.86379968,21.1190916897,21.0770511176,,
2000-07-28 00:00:00+00:00,,,,,,,,,,11.960214676,,17.4290627668,13.3930819059,18.9205532734,38.5667593313,14.8908592092,,12.7804189115,20.8873321101,20.4227233802,,
2000-07-31 00:00:00+00:00,,,,,,,,,,12.0147998343,,17.3163492908,13.6197259523,19.2149324615,39.3568102882,14.7272899664,,12.8174770308,21.0973642291,20.014730791,,
2000-08-01 00:00:00+00:00,,,,,,,,,,12.0269298695,,17.6366928542,13.7146002043,19.3621220555,38.9042568274,15.2240558147,,13.1000451909,21.2784264007,20.3072537795,,
2000-08-02 00:00:00+00:00,,,,,,,,,,12.0997100805,,17.9748332823,13.6935170372,19.2751463863,38.7355080794,15.2119395745,,13.3177616421,21.365336243,20.3072537795,,
2000-08-03 00:00:00+00:00,,,,,,,,,,12.2331404673,,17.7256771774,14.0572016698,19.3085985668,39.4795366504,15.2967532559,,13.3409229667,21.4812160328,20.2071801256,,
2000-08-04 00:00:00+00:00,,,,,,,,,,12.1179051332,,17.7968646359,14.6000932228,19.5494542662,39.4795366504,15.181648974,,13.266806728,21.9230077314,20.1225024184,,
2000-08-07 00:00:00+00:00,,,,,,,,,,12.3605058366,,18.0282238762,14.6422595571,20.1248317702,40.2925988002,14.9938472509,,13.5262135634,21.7491880467,20.661360555,,
2000-08-08 00:00:00+00:00,,,,,,,,,,12.6637567158,,18.0638176055,14.6422595571,20.2987831087,40.3693027766,15.060486572,,13.1741614296,21.8216129153,21.2771984255,,
2000-08-09 00:00:00+00:00,,,,,,,,,,12.6698217334,,18.3900934571,14.5421145133,20.4794248832,40.5073699341,14.4425583217,,12.9610772433,21.6115807963,20.9076957032,,
2000-08-10 00:00:00+00:00,,,,,,,,,,12.4818061883,,18.5561975271,14.4630526366,20.4259013945,39.6482853985,14.703057486,,12.9610772433,21.6622782044,20.3072537795,,
2000-08-11 00:00:00+00:00,,,,,,,,,,12.7365369268,,18.5384006624,14.6844258913,20.6600666578,39.7940229536,14.8060455277,,13.1093097207,21.7926429679,20.5920787946,,
2000-08-14 00:00:00+00:00,,,,,,,,,,12.7365369268,,18.7994213438,14.8741743953,20.8674701767,40.6070851034,14.8545104885,,13.1880582243,22.046130008,20.8538098896,,
2000-08-15 00:00:00+00:00,,,,,,,,,,12.8153821554,,18.722301597,14.6000932228,20.606543169,40.6991298751,14.824219888,,13.2760712578,21.9302502183,20.2533679658,,
2000-08-16 00:00:00+00:00,,,,,,,,,,12.8881623664,,18.9833222783,14.5421145133,20.5730909885,40.9675937925,14.8969173293,,13.1278387804,21.9085227577,19.7529996961,,
2000-08-17 00:00:00+00:00,,,,,,,,,,12.8396422257,,19.4282438942,14.6159055982,20.6132336051,41.5198624225,14.8908592092,,12.9147545941,21.8216129153,19.8684692968,,
2000-08-18 00:00:00+00:00,,,,,,,,,,12.6152365751,,19.2087492304,14.5104897626,20.5530196802,41.5658848083,14.7091156061,,12.9842385679,21.8216129153,20.1378983651,,
2000-08-21 00:00:00+00:00,,,,,,,,,,12.5485213817,,19.2799366889,14.6264471817,20.8473988684,41.7576447493,14.8605686087,,13.0722516014,21.8867952971,19.6529260421,,
2000-08-22 00:00:00+00:00,,,,,,,,,,12.4211560124,,19.226546095,14.784570935,20.8005658157,41.7576447493,14.8060455277,,12.9147545941,21.6115807963,20.0378247112,,
2000-08-23 00:00:00+00:00,,,,,,,,,,12.3665708542,,19.7248583048,14.5948224311,20.7002092743,42.1641758242,14.8969173293,,13.0120321574,21.6405507438,19.9223551105,,
2000-08-24 00:00:00+00:00,,,,,,,,,,12.3847659069,,19.2977335536,14.5684684722,20.9209936654,42.5553661038,14.8060455277,,12.9842385679,21.5826108489,19.9223551105,,
2000-08-25 00:00:00+00:00,,,,,,,,,,12.3180507135,,19.3570564357,14.3734491764,21.0146597707,42.4172989463,14.8605686087,,12.9703417731,21.944735192,20.0994084982,,
2000-08-28 00:00:00+00:00,,,,,,,,,,12.2998556607,,19.4282438942,14.6422595571,21.2956580867,42.7624668401,14.8121036478,,13.2019550191,21.7274605861,19.7760936162,,
2000-08-29 00:00:00+00:00,,,,,,,,,,12.1300351684,,19.4460407589,14.4946773873,21.1618493648,42.8084892259,14.5879532041,,13.0861483961,21.8288554022,19.691415909,,
2000-08-30 00:00:00+00:00,,,,,,,,,,12.1603602563,,19.2799366889,14.6264471817,20.961136282,42.5246845133,14.521313883,,13.2158518138,21.9737051394,19.4604767076,,
2000-08-31 00:00:00+00:00,,,,,,,,,,12.2937906432,,19.2087492304,15.0059441897,21.1150163121,43.360757856,14.5516044835,,13.3177616421,21.8433403759,19.1833496659,,
2000-09-01 00:00:00+00:00,,,,,,,,,,12.1664252739,,19.3985824532,14.7582169762,21.3023485228,43.3837690489,14.4667908021,,13.4752586493,21.8216129153,19.5682483349,,
2000-09-05 00:00:00+00:00,,,,,,,,,,12.4150909948,,19.3985824532,14.9374238966,21.3023485228,42.401958151,14.4183258413,,13.5262135634,21.3870637036,19.7760936162,,
2000-09-06 00:00:00+00:00,,,,,,,,,,12.6213015927,,19.8257072044,15.0533813157,21.4093955003,41.3281024815,14.2365822382,,13.6929751005,21.3001538613,20.0609186313,,
2000-09-07 00:00:00+00:00,,,,,,,,,,12.0147998343,,19.7367228812,14.9321531048,21.2822772145,41.9954270761,14.3698608804,,13.6929751005,21.1263341766,19.8915632169,,
2000-09-08 00:00:00+00:00,,,,,,,,,,11.8085892364,,19.505363641,15.2694837785,21.034731079,40.6531074892,14.3577446402,,14.1284080029,21.1408191503,20.2687639126,,
2000-09-11 00:00:00+00:00,,,,,,,,,,11.7297440078,,20.122321615,15.5751897016,20.9276841015,39.6022630126,14.4243839614,,14.4526665472,21.2204865058,20.6382666349,,
2000-09-12 00:00:00+00:00,,,,,,,,,,11.6569637968,,20.0985924622,15.5488357427,20.8674701767,39.0269831897,14.5394882433,,14.4202406928,21.206001532,20.6382666349,,
2000-09-13 00:00:00+00:00,,,,,,,,,,11.6023786386,,19.7604520341,15.448690699,20.9276841015,39.4105030716,14.5394882433,,14.3183308646,21.4305186248,20.6382666349,,
2000-09-14 00:00:00+00:00,,,,,,,,,,11.3901030231,,19.7070614402,15.3907119894,20.9076127932,39.6252742055,14.3880352407,,14.1284080029,21.206001532,20.5227970342,,
2000-09-15 00:00:00+00:00,,,,,,,,,,11.2141277509,,20.2190042686,15.1419037365,20.3826577608,38.9426088156,14.3700208148,,14.2587668861,21.1190916897,20.3427552932,,
2000-09-18 00:00:00+00:00,,,,,,,,,,11.1714188857,,20.2547479415,14.6396408681,20.1478345147,38.0681834847,14.3882645992,,14.170029064,21.0828792554,19.9337393483,,
2000-09-19 00:00:00+00:00,,,,,,,,,,10.8663555628,,19.7126355701,14.9515725443,19.9197205042,39.5485702291,14.4065083835,,13.9365084796,20.945272005,19.5941789413,,
2000-09-20 00:00:00+00:00,,,,,,,,,,10.7321277007,,19.3254124477,14.7400934418,20.0203590382,39.6943077843,14.2909644159,,13.6889766601,20.5396927407,19.2083148424,,
2000-09-21 00:00:00+00:00,,,,,,,,,,10.6955201019,,19.1764804775,14.5709101598,20.0874513943,38.8812456345,14.6740838875,,13.7917257172,20.735239886,19.9183047844,,
2000-09-22 00:00:00+00:00,,,,,,,,,,10.6772163026,,19.0513776226,14.8511199706,19.939848211,37.7767083744,15.1666660652,,14.1420065939,20.5541777145,19.7871109908,,
2000-09-25 00:00:00+00:00,,,,,,,,,,10.6467099703,,18.7654282399,15.0943209384,20.5235517084,36.9866574176,15.0328783133,,14.244755651,20.8583621627,19.4861369936,,
2000-09-26 00:00:00+00:00,,,,,,,,,,10.5429884405,,19.2122241503,14.9938683648,20.5503886508,36.2042768583,14.8990905613,,14.4502537653,20.8583621627,19.0539692029,,
2000-09-27 00:00:00+00:00,,,,,,,,,,10.4941783088,,19.5756181575,15.0044423199,20.3826577608,35.9588241339,14.9112530842,,14.3895384134,20.5034803064,19.2314666884,,
2000-09-28 00:00:00+00:00,,,,,,,,,,10.8114441646,,19.4981735331,15.3798177268,20.6510271849,37.2014285515,15.136259758,,14.8565795823,21.104606716,19.5324406855,,
2000-09-29 00:00:00+00:00,,,,,,,,,,11.0860011553,,19.5220026483,15.3322349287,20.5034240016,35.5753042519,15.190991111,,15.0760889317,21.0466668211,19.2083148424,,
2000-10-02 00:00:00+00:00,,,,18.6413442067,8.6268119779,,,19.0173430931,9.7430946382,10.829747964,,19.9211403283,15.5490010087,20.2954376979,35.3068403345,15.1666660652,,15.1648267537,21.3218813218,18.9073408453,,
2000-10-03 00:00:00+00:00,,,,18.4677500271,8.6268119779,,,18.7943756964,9.794684398,11.427672077,,19.9092257707,15.5331400761,20.6912825985,34.3710518225,15.1666660652,,14.9733398745,21.4015486773,19.0539692029,,
2000-10-04 00:00:00+00:00,,,,18.1377303231,8.5450412483,,,18.7943756964,9.816794295,11.5374948732,,19.3254124477,15.3322349287,20.8388857818,35.2991699369,15.0389595747,,14.9733398745,21.5681258751,19.3935296099,,
2000-10-05 00:00:00+00:00,,,,18.1396379515,8.5450412483,,,18.5733814625,9.816794295,11.4215708105,,19.2956260536,15.4802703004,20.8590134886,34.7929236927,15.391672739,,15.1041114018,21.7636730204,19.1388593046,,
2000-10-06 00:00:00+00:00,,,,17.2277916016,8.5450412483,,,18.5714082997,9.6915048784,11.3239505472,,19.2122241503,14.8352590379,20.2954376979,34.0719063146,15.3065350787,,15.0340552265,21.2494564532,18.5369113104,,
2000-10-09 00:00:00+00:00,,,,17.2277916016,8.5450412483,,,18.5714082997,9.6546550499,11.3544568795,,19.5100880907,14.6079190028,20.4229131744,33.8801463736,15.2396412027,,15.0340552265,21.1190916897,18.65267054,,
2000-10-10 00:00:00+00:00,,,,17.2277916016,8.5450412483,,,18.5714082997,9.6546550499,11.4093682776,,19.9449694435,14.1849607978,20.1478345147,32.8906650781,15.458566615,,15.0060327563,21.1408191503,18.668105104,,
2000-10-11 00:00:00+00:00,,,,16.586828477,8.5450412483,,,18.5714082997,9.4482960107,11.1043049547,,20.1356023653,14.2113956856,19.7922450277,31.8321502038,15.4403228306,,14.7725121719,20.6048751225,18.1356126475,,
2000-10-12 00:00:00+00:00,,,,16.586828477,8.5450412483,,,16.7343937303,9.4475590141,10.909064428,,20.4394235844,13.3813402085,19.3427262424,30.7276129437,15.5376230139,,14.5670140576,19.9168388706,16.8699784032,,
2000-10-13 00:00:00+00:00,,,,16.394158014,8.5450412483,,,16.7343937303,9.4261861136,10.6589125032,,19.6590200608,14.0792212466,19.939848211,33.3202073459,15.3430226474,,14.7865234069,20.2934481874,17.2172560922,,
2000-10-16 00:00:00+00:00,,,,17.2640365402,8.5450412483,,,17.5611489447,9.3967062509,10.6467099703,,19.4743444178,14.2008217305,20.2149268707,32.7909499088,15.5619480597,,14.8705908173,20.0979010422,17.5182300893,,
2000-10-17 00:00:00+00:00,,,,16.5734750786,8.1615365262,,,17.5611489447,9.4003912337,10.5551909734,,19.4803016966,13.8148723685,19.6647695513,31.9318653731,15.6957358117,,15.07141852,19.1056803421,17.0397586067,,
2000-10-18 00:00:00+00:00,,,,16.5734750786,8.1615365262,,,17.5611489447,9.4003912337,10.6772163026,,19.224138708,13.6562630417,19.3091800644,31.4256191289,15.6896545502,,14.9453174044,19.4171072771,17.3638844498,,
2000-10-19 00:00:00+00:00,,,,16.5734750786,8.1615365262,,,17.5611489447,9.4003912337,10.6589125032,,19.3134978901,14.3012743042,19.6446418445,34.2176438697,15.4038352619,,14.8705908173,19.6488668567,18.0738743917,,
2000-10-20 00:00:00+00:00,,,,16.5734750786,8.1615365262,,,17.5611489447,9.4003912337,10.5124821082,,19.6947637337,14.3594310574,19.7519896141,34.7315605116,15.5072167066,,14.7911938186,20.054446121,17.7497485487,,
2000-10-23 00:00:00+00:00,,,,16.5734750786,8.1615365262,,,17.5611489447,9.5072557362,10.5917985721,,19.3790279569,14.1162300895,19.9801036246,34.5167893777,15.6714107659,,15.1041114018,20.3441455955,17.8577904963,,
2000-10-24 00:00:00+00:00,,,,16.5734750786,8.1615365262,,,17.5611489447,9.5057817431,11.0188872242,,19.0513776226,14.4757445637,20.2954376979,33.849464783,15.7139795961,,15.0387256381,20.3948430035,17.8732250603,,
2000-10-25 00:00:00+00:00,,,,17.3269882757,8.1615365262,,,17.3519936876,9.5057817431,10.9456720267,,18.5867098757,14.5550492272,19.9197205042,31.4639711171,16.0849365447,,14.9453174044,20.0327186604,17.6031201911,,
2000-10-26 00:00:00+00:00,,,,16.7642379133,8.2424895486,,,16.8961930801,9.558845496,11.134811287,,18.670111779,14.0845082242,20.0203590382,32.2156700858,16.115342852,,14.8939428758,20.315175648,17.5413819353,,
2000-10-27 00:00:00+00:00,,,,16.7642379133,8.2433072559,,,16.8942199173,9.5610564857,11.0982036882,,18.545008924,14.5497622496,20.0136498026,32.4918044008,15.9329050084,,15.2395533408,20.4962378196,17.7111621388,,
2000-10-30 00:00:00+00:00,,,,16.7642379133,8.2433072559,,,16.8942199173,9.5610564857,11.9767860582,,18.8607447008,15.0784600058,20.2350545775,32.0469213377,16.303861957,,15.8280252136,20.8873321101,18.1587644935,,
2000-10-31 00:00:00+00:00,,,,16.7642379133,8.2433072559,,,16.8942199173,9.5610564857,12.0622037887,,18.9918048345,15.2000604897,20.9663612582,33.5349784798,16.249130604,,15.9541263292,21.365336243,18.9690791011,,
2000-11-01 00:00:00+00:00,,,,16.7642379133,8.2433072559,,,16.8942199173,9.5610564857,11.9645835253,,19.6054045516,15.1366167589,20.986488965,32.8906650781,16.2308868196,,15.8560476837,21.5101859803,19.1234247407,,
2000-11-02 00:00:00+00:00,,,,16.7642379133,8.2433072559,,,16.8942199173,9.5610564857,11.8791657949,,18.91436021,15.2106344448,20.9462335514,33.7344088184,16.1031803291,,15.8653885071,21.7057331255,19.2932049442,,
2000-11-03 00:00:00+00:00,,,,16.7642379133,8.2433072559,,,16.8942199173,9.8831239862,11.8974695943,,18.8428728644,15.1683386243,20.7785026613,33.9875319405,16.0180426687,,15.7906619201,21.62606577,19.015382793,,
2000-11-06 00:00:00+00:00,,,,16.7642379133,8.2433072559,,,16.8942199173,9.934713746,11.9096721272,,18.91436021,15.3745307492,20.9663612582,33.465944901,16.3221057414,,15.7206057447,21.7709155073,19.2700530983,,
2000-11-07 00:00:00+00:00,,,,18.3437541846,8.2433072559,,,16.8942199173,9.9641936088,12.0500012557,,19.0632921802,15.3216609736,21.053581321,33.7037272279,16.1639929436,,15.7392873915,21.8650678365,19.0771210488,,
2000-11-08 00:00:00+00:00,,,,18.1949591735,8.8557700209,,,16.8942199173,9.9656676019,12.1842291178,,19.2479678232,15.0520251179,20.9126873734,31.9318653731,16.5349498923,,15.8233548019,21.6840056649,19.2932049442,,
2000-11-09 00:00:00+00:00,,,,17.559718934,8.7494680724,,,16.9810390807,9.9936734715,12.013393657,,19.0454203438,15.1577646692,21.053581321,31.4639711171,16.5531936766,,15.9074222123,20.684542478,18.5446285924,,
2000-11-10 00:00:00+00:00,,,,17.559718934,8.7494680724,,,16.9810390807,9.9921994784,11.8425581962,,19.099035853,14.9938683648,20.5705163576,29.722790853,16.638331337,,15.9401150941,20.6048751225,17.6880102928,,
2000-11-13 00:00:00+00:00,,,,16.3693588455,8.6513431968,,,15.686644282,9.8462741578,11.8852670614,,18.9501038829,14.6396408681,20.1880899283,29.6307460813,16.1457491593,,16.0101712694,20.1630834239,18.1819163394,,
2000-11-14 00:00:00+00:00,,,,16.9073100393,8.7576451454,,,16.5252384732,9.8757540205,11.9828873247,,19.0632921802,14.7189455316,20.5906440645,31.233859188,16.3464307872,,15.7346169798,20.6555725305,18.7298433598,,
2000-11-15 00:00:00+00:00,,,,16.9778922882,8.7543743162,,,17.0796972208,9.8241642607,12.0500012557,,19.438600745,14.6079190028,20.6308994781,31.4486303219,16.3829183559,,15.7206057447,20.7569673466,18.9073408453,,
2000-11-16 00:00:00+00:00,,,,16.9778922882,8.7543743162,,,16.9317100106,9.8226902676,11.6900265347,,19.5100880907,14.5550492272,20.7382472477,30.4438082311,16.4194059247,,15.9027518006,20.5034803064,18.6989742319,,
2000-11-17 00:00:00+00:00,,,,16.9778922882,8.7543743162,,,16.9317100106,9.7136147754,11.6778240018,,19.3492415629,14.4387357208,20.6510271849,30.6815905579,16.4194059247,,15.6598903928,20.3731155429,18.6912569499,,
2000-11-20 00:00:00+00:00,,,,15.9401424674,8.610457832,,,15.8721215855,9.7165627617,11.5435961397,,19.2598823808,14.0104905383,20.3558208184,29.4389861403,16.370755833,,15.8140139785,20.2572357531,18.2359373132,,
2000-11-21 00:00:00+00:00,,,,15.9401424674,8.6063692955,,,15.8721215855,9.676764947,11.4520771428,,19.6947637337,14.0422124037,20.6107717713,29.5770532978,16.6504938599,,15.6598903928,19.7792316202,18.0893089557,,
2000-11-22 00:00:00+00:00,,,,15.9401424674,8.6063692955,,,15.7478123289,9.6730799641,11.4398746099,,19.3790279569,13.7038458397,20.2753099911,28.5031976283,16.5896812454,,15.776650685,19.5909269618,17.8963769062,,
2000-11-24 00:00:00+00:00,,,,15.9401424674,8.6063692955,,,15.7478123289,9.6730799641,11.5924062714,,19.6590200608,13.8042984134,20.6107717713,29.6307460813,16.4194059247,,15.7486282149,19.6778368042,18.0121361359,,
2000-11-27 00:00:00+00:00,,,,15.9401424674,8.6063692955,,,16.2292640528,9.6730799641,11.5924062714,,19.4981735331,13.9946296056,20.6510271849,29.4619973332,16.7538753046,,15.6365383343,19.8009590808,18.668105104,,
2000-11-28 00:00:00+00:00,,,,15.2610267759,8.7004056346,,,15.6629663284,9.7652045352,11.6107100707,,19.4803016966,14.1426649773,20.3893669964,28.2730856991,16.9302318868,,15.8653885071,19.5547145275,18.5909322842,,
2000-11-29 00:00:00+00:00,,,,15.2858259444,8.7167597805,,,15.6629663284,9.8462741578,11.8791657949,,18.6284108273,14.4916054964,20.5570978864,28.1426889392,17.1065884689,,15.9681375642,19.5981694487,18.8610371534,,
2000-11-30 00:00:00+00:00,,,,14.623878908,8.7167597805,,,15.1933535813,9.7136147754,11.7571404657,,17.9909819951,14.4228747881,20.2551822843,26.6546317972,16.8086066577,,15.9447855058,19.4171072771,18.4983249005,,
2000-12-01 00:00:00+00:00,,,,14.8318103978,8.7134889513,,,15.0710174876,9.7136147754,12.1476215191,,18.3960769539,14.3435701247,20.42962241,26.999799691,16.5592749381,,15.6365383343,19.5547145275,18.5214767464,,
2000-12-04 00:00:00+00:00,,,,14.8318103978,8.831238802,,,15.3176628379,9.816794295,12.7943557637,,18.7118127306,14.2748394164,20.986488965,26.8463917382,16.8755005337,,15.8046731551,19.5691995012,19.2237494064,,
2000-12-05 00:00:00+00:00,,,,15.3869302468,9.0029573343,,,16.1187669358,9.9199738147,12.891976027,,18.3186323294,14.8722678809,21.7513418237,29.3852933568,16.7417127817,,15.9074222123,20.0761735816,19.6790690431,,
2000-12-06 00:00:00+00:00,,,,15.3869302468,8.9130095317,,,16.1187669358,9.9214478078,12.6052165035,,18.1697003592,14.8035371726,21.3219507451,28.5722312071,16.4194059247,,15.9681375642,20.2934481874,19.5555925314,,
2000-12-07 00:00:00+00:00,,,,15.1961674121,8.9702490424,,,15.7616244685,9.8757540205,12.2208367166,,18.4675642996,14.8352590379,21.2615676247,27.6287722974,16.6565751214,,15.9587967409,19.9530513049,19.2932049442,,
2000-12-08 00:00:00+00:00,,,,15.8027932264,8.9694313351,,,15.7616244685,9.9199738147,12.4343810426,,18.4556497419,15.268791198,21.6238663473,28.9097287032,16.5896812454,,15.5711525707,20.3803580298,19.5015715576,,
2000-12-11 00:00:00+00:00,,,,16.4647402628,8.9694313351,,,16.5508895896,9.9715635745,12.4343810426,,18.51522253,15.3903916819,21.865398829,29.998925168,16.3646745716,,15.6178566876,20.5976326356,19.2546185343,,
2000-12-12 00:00:00+00:00,,,,16.1614273556,9.0847280639,,,16.4759094031,9.9568236431,12.3733683781,,18.729684567,15.2106344448,21.54335552,29.3852933568,16.4315684476,,15.6598903928,20.6410875568,19.2932049442,,
2000-12-13 00:00:00+00:00,,,,16.1614273556,9.0356656262,,,16.0201087957,10.0305233,12.4709886414,,18.7654282399,15.2159214224,21.1676383263,28.1426889392,16.8025253962,,16.0475345629,20.7569673466,18.9073408453,,
2000-12-14 00:00:00+00:00,,,,15.2553038908,9.0356656262,,,15.8721215855,9.934713746,12.3550645787,,18.1875721957,14.7771022847,20.7181195409,27.7131466714,16.6748189057,,15.9541263292,20.5759051751,18.8456025895,,
2000-12-15 00:00:00+00:00,,,,15.0702639412,9.0348002465,,,15.0501603675,9.8074767422,12.5744234117,,18.4027133625,14.7153503868,20.3812957859,26.6086094113,16.6022998629,,15.9363647535,20.0971623085,18.352738376,,
2000-12-18 00:00:00+00:00,,,,15.0588181711,9.0966485505,,,15.0264748692,9.9185047808,12.4358969645,,18.9703295214,15.1504959807,20.7586024187,26.0793519742,16.6998886938,,15.9048569066,19.9810356935,18.7473377256,,
2000-12-19 00:00:00+00:00,,,,14.7841196891,9.0966485505,,,14.6435593136,9.9407103885,12.832586336,,19.2989494029,14.980683066,20.4015086413,25.3123122103,16.8584705441,,15.3557549719,20.0028094338,18.3063149231,,
2000-12-20 00:00:00+00:00,,,,14.1755862464,9.0966485505,,,13.8283834144,9.7778692653,12.3477437708,,18.725358337,14.8427100728,19.7277467971,23.4177239933,16.8950663557,,15.212510989,19.0955702541,18.0896721429,,
2000-12-21 00:00:00+00:00,,,,13.8894419944,9.0966485505,,,14.0395791074,9.7556636575,12.7885097392,,18.8687561035,15.1929492093,19.8422863106,23.4944279697,16.8401726383,,15.1217897998,19.2334706094,18.6390163355,,
2000-12-22 00:00:00+00:00,,,,14.629601793,9.0966485505,,,14.1876134717,9.800074873,13.4496586917,,19.1197021948,15.3150022418,20.32065722,25.105211474,16.773080317,,15.3605297714,19.5600767141,18.9562432636,,
2000-12-26 00:00:00+00:00,,,,14.629601793,9.0966485505,,,14.260643758,9.7985944991,13.4118787515,,19.9203397242,15.5909482281,20.549736247,24.6910100015,17.1085419234,,15.7950365196,19.5963662813,18.5925928826,,
2000-12-27 00:00:00+00:00,,,,15.0168503475,9.7143069463,,,14.6179000238,10.0961496426,13.625965079,,19.9024150034,15.6864679926,20.8866171691,24.9287923283,17.2183293582,,15.7950365196,19.6616875022,19.4901129718,,
2000-12-28 00:00:00+00:00,,,,15.564339683,9.7101837261,,,14.5330269883,10.1553645965,13.7518982129,,20.2310348848,15.8456676001,21.1898099989,24.8060659661,17.4805993413,,15.666116935,20.0028094338,19.7299674784,,
2000-12-29 00:00:00+00:00,,,,15.3335166531,9.7101837261,,,14.4343374121,10.1035515118,13.4874386318,,19.8307161201,15.6546280711,21.0550576301,24.0160150092,17.419606322,,15.8475593134,19.7778141172,19.7996026577,,
2001-01-02 00:00:00+00:00,,,,14.6181560229,9.6483354221,,,13.3487520741,10.0221309502,13.2229790508,,19.8785153756,15.2141758237,20.1185286667,22.6276730365,17.1939321504,,15.6088193418,18.9721857257,19.7686536891,,
2001-01-03 00:00:00+00:00,,,,15.0340190026,9.8132642327,,,15.0126583285,10.1257571195,13.3048355878,,19.2690748682,16.0367071291,20.9944190641,26.2711119152,16.4010228991,,15.279358181,20.4673158938,21.323839361,,
2001-01-04 00:00:00+00:00,,,,14.8432561679,9.7225533869,,,15.0501603675,9.985121604,13.7456015562,,18.6715841746,15.7554544892,21.1628595252,26.531905435,15.7544968941,,15.0406182095,21.0697227091,21.6255918048,,
